id,last_modified,lon,lat,name,description,poi_type
412,12/10/2023,9.2971497,44.9719358,"sp 201 s.maria della versa
",Strada misto stretto con belle curve (a tratti) che attraversa l'Oltrepo tra i vigneti di Santa Maria della Versa fino a Zavattarello. Diversi punti panoramici.                           Samantha Globetrotter,roads-to-drive
413,12/10/2023,9.2861809,44.9033746,SP49 Alta val tidone,Strada misto strettissimo che collega l'Oltrepo all'Alta Val Tidone. Bellissima da percorrere con i campi di girasole in fiore e vista sulla diga del Molato (che merita uno stop).       Samantha Globetrotter,roads-to-drive
414,12/10/2023,12.9320918,41.9614334,"Ciciliano su via empolitana
",Da Tivoli si prende la Via Empolitana. si sale a Ciciliano per un caffÃ¨ e una visita e poi giÃ¹ a divertirsi su fantastiche curve e saliscendi. passando Rocca Canterano e Canterano. fin sulla Sublacense dove poi. se si gira a destra si va a Subiaco. Jenne e la cascata di Trevi oppure a sinistra verso Agosta. Roviano e Vicovaro. Insomma un parco giochi!!!                             Lucalazio,roads-to-drive
415,12/10/2023,12.8769884851249,41.9034563630829,SP53a da Poli a Tivoli,Strada interessante. divertente. poco trafficata e con ottimo asfalto che parte da Poli. sale fino alla bellissima S.Gregorio Da Sassola. che vale una visita. e poi scende fino a Tivoli. che vale un'altra visita!                   Lucalazio,roads-to-drive
416,12/10/2023,12.5472893482126,42.013733745736,"Via della Marcigliana
",Lucalazio,roads-to-drive
417,12/10/2023,12.7146149438309,42.3018566142551,"Monte Tancia
",Lucalazio,roads-to-drive
418,12/10/2023,12.9292506,41.8929667,Capranica-Guadagnolo,Strada facile da percorrere. con scorci panoramici e tanto verde. Sosta obbligata al Santuario della Mentorella. Attenti alle Mucche!                Stekkia,roads-to-drive
419,12/10/2023,12.9827255831266,41.878380675679,San Vito Romano,Da Genazzano prendere la SP33a e. dopo una breve sosta. riscendere sulla SP50a verso Cerreto laziale. Curve e tornanti in zone d'ombra. occhio a scoprire eventuali buche. Divertentissima!    Lucalazio,roads-to-drive
420,12/10/2023,11.37529,45.8512521,SP78 - Strada del Piovan,Strada con tanti tornanti e con un bel panorama sulla Val d'Astico. Ottima alternativa alla trafficata strada del Costo di Asiago.        frrancesco,roads-to-drive
421,12/10/2023,12.72873,46.43576,Ampezzo-Sauris,Strada che porta da Ampezzo ( Ud ) a Sauris ( Ud ). passando per il passo Pura. In passato si sono svolte molte prove speciali per rally automobilistici. Quali l' Alpi Orientali ecc.             Pipposwim,roads-to-drive
422,12/10/2023,11.2884487,44.0450018,"Via di Panna
",Fra Galliano e Santa Lucia. passando accanto allo stabilimento dell'acqua Panna. Molto larga scorrevole e divertente. a tratti tecnica. Molto bella                 Ruggericomics,roads-to-drive
423,12/10/2023,22.16285,38.071798,Strada Pounta-Kalavryta / Epar.Od. Pountas - Kalavriton,Bellissima strada da guidare che dal mare del Golfo di Corinto arriva fino alla cittadina montana di Kalavryta.        ilrichi,roads-to-drive
424,12/10/2023,23.376713,37.626368,Circumvulcanica Methana / Methana,Divertente e panoramico anello intorno al vulcano di Methana.     ilrichi,roads-to-drive
425,12/10/2023,11.693333,43.169444,SP38 per Trequanda,Splendida strada per Trequanda. Facile e divertente!              Lucalazio,roads-to-drive
426,12/10/2023,11.620556,42.863889,Strada Provinciale Quaranta,Strada che alla fine confluisce nella Provinciale Vetta dell'Amiata. Paesaggi spettacolari. silenzio assordante e temperature gradevoli.                Lucalazio,roads-to-drive
427,12/10/2023,11.678611,42.932222,SP del Banditone,Scendendo dalla Vetta dell'Amiata. dopo Abbadia San Salvatore. prendete per Montieri e godetevi questi chilometri di curve spettacolari fino a Campiglia d'Orcia e poi proseguire sulla SP del Banditone fino alla Cassia. Buon divertimento!!!                      Lucalazio,roads-to-drive
428,12/10/2023,11.3075463099011,42.6948282439469,SP 159 Scansanese,L'ho percorsa per caso per andare a prendere un altro waypoint. ma ènstata una scoperta incredibile: la strada è incorniciata dalle querce e dalle colline piene di vigne. sembra un quadro e lo sguardo si perde letteralmente. La strada sembra pennellata da Michelangelo Buonarroti versione motociclista. ed è una delle pochissime strade maremmane con fondo stradale buono....insomma il secondo giro è a rischio smanettoni                                                      Chiarini Peo Franz,roads-to-drive
429,12/10/2023,11.647364,45.869486,"SP73 Valstagna - Foza ""L'università Dei Rally""","Bellissima strada molto tortuosa con un discreto manto asfaltato. questa strada Ã¨ caratterizzata da un elevato numero di tornanti molto stretti. Qui si svolge un'importante prova speciale del Rally città di Bassano. data la difficoltà del percorso viene definita ""l'università del rally"". Consiglio di percorrerla in salita per una migliore esperienza. quindi partendo da Valstagna.      Alex's Travel",roads-to-drive
430,12/10/2023,12.3961513,43.5962246,"sp graticcioli
",da s.Angelo in vado ad Apecchio             Kiddo,roads-to-drive
431,12/10/2023,8.105496165854,45.6136075502973,Valle Mosso (Zumaglia - Trivero) [Biella],"Splendida strada da pieghe. perfetta per naked sportive medie. molto più divertente della famigerata ""Panoramica Zegna"". parte dall'abitato di Pavignano in direzione Zumaglia. Pettinengo ed arriva fino a Trivero. da dove poi si potrà riagganciare a Panoramica in direzione Bielmonte. meta conosciuta dai molti.         paolino#73",roads-to-drive
432,12/10/2023,6.82676384375943,43.5138030275487,statale N7 da Cannes a Frejus,praticamente una pista! fondo perfetto. si può percorrere tutto l'anno per le temperature miti. paesaggisticamente favoloso. moto adatte: tutte. soprattutto sportive. naked per il divertimento    paolino#73,roads-to-drive
433,12/10/2023,9.396648,42.679116,Bastia - San Florence,Bella strada con un po di curve. ottima da fare in moto.    Ilario,roads-to-drive
434,12/10/2023,10.75928,43.432237,Strada SR439 Volterrana da La Sterza a Saline,Uno dei tratti più belli della strada Volterrana che si snoda tra La Sterza e Saline di Volterra. Una bellissima sequenza di curve con un ottimo asfalto ed un panorama fantastico sulle colline toscane                              Pidax77,roads-to-drive
435,12/10/2023,9.2823106,40.3855371,"ss 389 Noddule-Nuoro
",da questo punto fino a Nuoro. spettacolare. un toboga di curve!      Kiddo,roads-to-drive
436,12/10/2023,13.147869,41.912159,Subiaco Jenne,Bella strada montana con passaggio vicino luoghi religiosi da visitare . possibilità di continuare fino a Livata . zona spettacolare per picnic estivi<br>Gabri,roads-to-drive
437,12/10/2023,7.956006,46.048587,Lago di Mattmark,Strada da guidare e panoramica        Stefanoste998,roads-to-drive
438,12/10/2023,14.4474007,37.2787425,"SS124 Caltagirone - S. Michele di Ganzaria
",Misto veloce immerso in un panorama bellissimo. Tutto sommato ben asfaltato ma con frequenti avvallamenti dovuti alla natura argillosa del territorio. <br>Franz,roads-to-drive
439,12/10/2023,12.5925952,38.0437715,"SP31 Trapani - Erice - Valderice
",Sede di cronoscalate unisce Trapani a Valderice passando da Erice (merita la visita). Curve + Panorama. what else? <br>Il WP è lungo la strada ma non ci sono piazole di sosta. occhio.<br>Franz<br><br>,roads-to-drive
440,12/10/2023,10.366852,45.617926,Coste di Sant'Eusebio,Bellissima e famosissima strada. misto stretto e veloce.         Andre87,roads-to-drive
441,12/10/2023,10.115522,45.662343,Il Polaveno,Bella strada che collega Iseo alla Valtrompia     Andre87,roads-to-drive
442,12/10/2023,10.533038,46.814319,Lago di Resia,Strada del campanile sommerso del lago di Resia e del passo di Resia          Andre87,roads-to-drive
443,12/10/2023,10.476595,46.885892,Martinsbrucker Strasse,Bellissima strada che collega l'Austria con la Svizzera. quasi come un passo.             Andre87,roads-to-drive
444,12/10/2023,9.894146,45.773049,Val Rossa,Bella strada veloce piena di curve               Andre87,roads-to-drive
445,12/10/2023,9.371762,45.782237,SP58 - SP70,Strada Santa Maria Hoè - Galbiate                     Andre87,roads-to-drive
446,12/10/2023,9.343859,46.022024,SP62 Valsassina,Bellissima strada che attraversa tutta la Valsassina                    Andre87,roads-to-drive
447,12/10/2023,10.866223,45.557071,SP33/33c,Bella strada panoramica da Fumane a Sant'Ambrogio di Valpolicella          Andre87,roads-to-drive
448,12/10/2023,16.53755,39.1686,SS 179,Da Bocca di Piazza al lago Ampollino. un tratto scorrevole e gustoso da guidare. La SS 179 termina al Bivio Spineto dove si trova un Bar-Ristorante di prodotti Silani. sosta obbligata per tutti i motociclisti per pausa caffè. birra. panino o un ottimo pranzo casareccio                  Sfinge,roads-to-drive
449,12/10/2023,14.4064188,40.8283166,vesuvio,strada da guidare              giulio23,roads-to-drive
450,12/10/2023,14.411396,40.6484164,costiera sorrentina,giulio23,roads-to-drive
451,12/10/2023,14.3591134,40.626671,sant'agata sui due golfi,strada da guidare in cui fanno gare di velocità in salita             giulio23,roads-to-drive
452,12/10/2023,14.9630825,40.2297678,costiera cilentana,strada bella da guidare anche se asfalto non sempre perfetto        giulio23,roads-to-drive
453,12/10/2023,16.2044444,40.2729333,corleto perticara (ss92),sua maestà . La corleto perticara 92 km di sole curve che vanno da Missanello a Potenza e viceversa             giulio23,roads-to-drive
454,12/10/2023,14.1332563,41.9876311,lettopalena,fantastica strada con asfalto perfetto               giulio23,roads-to-drive
455,12/10/2023,12.801177,42.526206,Labro,Panorama e strada da guidare        Lino,roads-to-drive
456,12/10/2023,16.080677,39.893711,Ruggio-Visitone,Strada che costeggia le vette del Pollino         Antonio,roads-to-drive
457,12/10/2023,9.3448338,46.4871639,SS 36 del Lago di Como e dello Spluga,tutta la salita fino ala diga oltre che bella da guidare anche molto panoramica qui potete vederne una parte https://www.youtube.com/watch?v=aAQQSyh9PkE&t=120s               gogiama,roads-to-drive
458,12/10/2023,13.521693,41.842206,strada regionale 82,Sora-Capistrello sr 82 bella strada panoramica dal fondo non perfetto nella val Roveto . In alcuni punti sotto la falesia si possono vedere le aquile che qui nidificano..... con molta fortuna                   Rik,roads-to-drive
459,12/10/2023,13.316367,41.812728,Guarcino-Campocatino,bella strada con asfalto buono. dapprima immersa nel bosco e poi verso la fine . in ambiente montano e alla stazione sciistica. Unica attenzione una curva bastarda che arriva all'improvviso e ti proietta dall'altra parte                         Rik,roads-to-drive
460,12/10/2023,11.4890966,43.7813407,"via Casentinese bassa
",da pontassieve al passo della Consuma. Obiettivamente bella. ma veramente troppo trafficata quasi sempre. okkio quindi a non fare gli stupidi perché soprattutto nel fine settimana i gitanti sonnecchiosi sono troppi e pericolosi                    Kiddo,roads-to-drive
461,12/10/2023,7.2821206,45.7491832,Strada dei Salassi,"La strada regionale SR41. detta ""dei Salassi"". percorre la balconata aostana sul lato sinistro orografico della valle centrale. con bei panorami sul versante opposto. Si viaggia su quote intorno ai 1000 metri. in mezzo a boschi e frazioni anche molto ben tenute. La discesa sul fondovalle di Avise usando la SR26 è emozionante con i suoi tornantini stretti.        d.bertazzi",roads-to-drive
462,12/10/2023,10.3303704,44.1257754,Careggine-Poggio,dalla bella ma trafficata strada da Piazza al serchio a castelnuovo ai boschi della zona di Vagli                          Kiddo,roads-to-drive
463,12/10/2023,11.6551675,42.7960625,"sp Abetina Saragiolo-Sovana
",immersa nel bosco. molto gradevole.          Kiddo,roads-to-drive
464,12/10/2023,11.2278005,43.4600925,"La Strolla
",sempre da Poggibonsi a Castellina. alternativa alla più rinomata 429 ma più lenta e panoramica. Un concentrato del Chianti meno conosciuto.                      Kiddo,roads-to-drive
465,12/10/2023,11.168404,43.2927802,"Montagnola Senese
",la via provinciale che collega collega il Pian dell'Olmino (colle val d'elsa) a Volte Basse (Siena). Non scorrevole né intuitiva. spesso sporca a causa dei lecci. però molto bella e alternativa alle mete da smanettoni.                  Kiddo,roads-to-drive
466,12/10/2023,22.584561,38.393292,Provinciale Itea - Distomo,Divertente e panoramica strada provinciale montana fra Itea e Distomo                                             ilrichi,roads-to-drive
467,12/10/2023,22.910041,38.04587,Penisola di Perachora,Piacevole e panoramica strada provinciale che collega PsarÃ con Loutraki. costeggiando ed attraversando la meravigliosa penisola di Perachora.                             ilrichi,roads-to-drive
468,12/10/2023,21.836394,36.896213,Chrani-Pylos,Ragnatela di stradine collinari che tagliano la Messenia fra Chrani e Pylos. WAYPOINT APPROSSIMATIVO: il bello è perdersi traversando la penisola della messenia da est a ovest. specie di prima mattina!                                                                ilrichi,roads-to-drive
469,12/10/2023,13.7169126,42.3090781,"sp 8 Calascio-frasca
",bellissima e panoramica,roads-to-drive
470,12/10/2023,14.126143,42.2005124,"ss 614 Passo lanciano-san Rocco
",bella strada veloce,roads-to-drive
471,12/10/2023,12.2561656,43.2543632,"sp 142 Umbertide-castel rigone
",,roads-to-drive
472,12/10/2023,11.8816114,42.8480384,"Trevinano-San Casciano dei bagni
",Molto bella e immersa nella vegetazione. Fermatevi a s.casciano. nella piazzetta una terrazza bellissima!                   Kiddo,roads-to-drive
473,12/10/2023,11.706086,45.280587,Pianoro del Mottolone,La strada più panoramica dei Colli Euganei? Giudicate voi.                                Nembo.K,roads-to-drive
474,12/10/2023,12.497376,46.218028,Strada del Barcis,Una vera goduria                                 Nembo.K,roads-to-drive
475,12/10/2023,14.025868,41.942443,Bosco di Sant'antonio,Strada stuopenda che attraversa il bosco di Sant'Antonio. non a caso chamato la Foresta di Fangorn abruzzese. Bellssima. Se ci passate d'autunno le gradazioni marrone-giallo-rosso vi stupiranno.                             Nembo.K,roads-to-drive
476,12/10/2023,13.1498970356923,41.9384867912051,Monte Livata,Salendo dalla via sublacense circa 15 km di tornanti che vi portano in cima ai monti Simbruini.lungo la strada è possibile ammirare anche i monti Ruffi. A Livata (1400mt slm) ci sono molti locali dove prendere un semplice caffè oppure consumare un ottimo pasto.dopodiché consiglio di percorrere la strada per Jenne.                                 Pirox74,roads-to-drive
477,12/10/2023,13.576053,43.553556,Provinciale del Conero,Belle pieghe guardati a vista dal monte Conero. Sirolo e Numana due perle dell Adriatico                 Pier,roads-to-drive
478,12/10/2023,11.4536563,43.4423733,Gaiole-Monteluco,via di collegamento bellissima e poco conosciuta fra Chianti e Valdarno. fondo discreto. molto varia fra panorami sulle vigne e nel bosco.     vedi com'è su https://www.youtube.com/watch?v=77JtUiO-w0g&t=15s               kiddo,roads-to-drive
479,12/10/2023,9.30943959990437,44.6724462384316,SS45 Valtrebbia,Punto di passaggio sulla famosa strada della valtrebbia. Strada misto stretto famosa. molte curve.        Bruno,roads-to-drive
480,12/10/2023,13.678003,42.058186,strada statale 5 tiburtina,il pezzo da collarmele al valico di forca d'acero è una strada che assomiglia a una pista . curve bellissime da misto veloce fondo perfetto e traffico assente .molte curve hanno piena visibilità .in ambiente montano con alcune pale eoliche che fanno da guardia .ps spesso passando da qui ci mettiamo ad andare in su e in giù come i bimbi              Rik,roads-to-drive
481,12/10/2023,10.8545891,45.6416894,Caprino-Spiazzi,Strada che alterna tornanti a curvoni veloci. un piacere per la guida con una sede larga ed un asfalto ottimo             Fermone91,roads-to-drive
482,12/10/2023,15.196415,40.641162,SS 91 per Contursi,Asfalto nuovo e panoramica. Si consiglia per chi ha tempo arrivati in prossimità di Contursi continuare per Materdomini strada interna.                Vale76,roads-to-drive
483,12/10/2023,15.0953771,40.8049733,Lago Laceno,Salita stupenda da Bagnoli Irpino lato Lioni suggestiva con asfalto non dei migliori. Panoramica e bella.           Vale76,roads-to-drive
484,12/10/2023,15.3262117,40.9903083,Parco eolico,Immersi in distese di campi di grano a perdita d'occhio sormontato da infinite pale eoliche.            Vale76,roads-to-drive
485,12/10/2023,10.7259666,43.3646237,"Ponteginori-Montecatini v.Cecina
",bella strada aperta e veloce                Kiddo,roads-to-drive
486,12/10/2023,12.0849995,43.5981474,"SP77 S.Sepolcro-Pieve S. Stefano
",Provinciale di collegamento Sansepolcro pieve Santo Stefano          Caprese,roads-to-drive
487,12/10/2023,10.372473,45.724908,Le Pertiche,Strade che fanno parte del Rally 1000 Miglia. collegamento tra Valsabbia e Val Tompia meno conosciuto rispetto al Colle di S. Eusebio o Lodrino ma se non vi piace consumare le gomme al centro questa è la migliore.         Sbarbi77,roads-to-drive
488,12/10/2023,11.080151,45.49409,Trezzolana,Splendida strada che da Montorio porta a Malga San Giorgio. l'asfalto è in ottimo stato. si parte da stretti tornanti tra gli ulivi. per finire sulla cresta delle Prealpi Veronesi con veloci curvoni. tutta da gustare!               Alex's Travel,roads-to-drive
489,12/10/2023,9.135546083253,44.5298923539919,Pentema,Puro #Bitumenduro. partenza da Torriglia dopo la località Sonetta la strada sempre asfaltata (più o meno) si stringe e diventa poco più larga di un paio di metri sino all'abitato di Pentema dove l'asfalto lascia il posto ad una sterrata di alcuni km.              Paolo paolone,roads-to-drive
490,12/10/2023,9.28559876604844,44.6657705950052,Zerba,Dalla Val Trebbia al Passo Del Giovà in ambiente selvaggio e su stretta strada asfaltata assai poco frequentata            Paolo paolone,roads-to-drive
491,12/10/2023,7.76278533048712,45.5520009135694,Scalaro,Tornanti null'altro che tornanti a salire e scendere ! Asfalto anche piuttosto bello salvo un 200 metri di strada bianca. traffico inesistente e panorami mozzafiato sulla bassa valle d'Aosta                             Paolo paolone,roads-to-drive
492,12/10/2023,7.47149916604246,45.7214204356346,Seissogne,Ambiente montano splendida vista sulla media Valle d'Aosta strada per nulla frequentata . tornanti e tornanti sia a salire che scendere ...               Paolo paolone,roads-to-drive
493,12/10/2023,7.5791695957842,45.4108528378645,Alpette,"Salendo da Pont Canavese strada da ""gas"". viceversa da Sparone puro #Bitumenduro          Paolo paolone",roads-to-drive
494,12/10/2023,8.35615679426107,45.7148907236588,Castagnola,"""circuito montano"" partenza e arrivo a poche centinaia di metri di distanza. curve. solo curve ....                    Paolo paolone",roads-to-drive
495,12/10/2023,11.3989963902521,43.4136631054564,SP 408 gaiole pianella,Bellissimo. altro scorcio memorabile sulle colline senesi. se pensate che la chiantigiana sia bella allora dovete percorrere questa strada. Fondo ottimo curve da pennellare                     chiarini peo franz,roads-to-drive
496,12/10/2023,11.4340433737585,43.3423307443885,balze di caspreno - pianella monteaperti casetta,pazzesca. bellissima e velocissima l'ho scoperta cercando un'alternativa a wuppini già inseriti. la domanda che mi faccio ora è perché non l'ho fatto prima                 chiarini peo franz,roads-to-drive
497,12/10/2023,14.848171,41.7452457,Fintate di Casacalenda,Alcune curve in tranquillità con asfalto nuovo per arrivare alla fontana di Casacalenda      Totonno89,roads-to-drive
498,12/10/2023,10.5914914975564,44.5136732595916,Valle del Tresinaro (Sp7 - Sp98),Strada secondaria che collega Scandiano a Castelnovo né Monti. misto stretto molto divertente. da raccordare poi alla SS63 fino al Cerreto           Gughi,roads-to-drive
499,12/10/2023,10.3379602535548,44.4839266023929,"Fondovalle dell'Enza (Sp513R)
",Strada secondaria che collega San Polo a Castelnovo né Monti. per metà misto veloce panoramico lungo il fiume. per metà misto stretto fino a Castelnovo.            Gughi,roads-to-drive
500,12/10/2023,13.7848739,42.3128792,"Forca di Penne-Ofena
",bellissima e panoramica               Kiddo       vedila su https://www.facebook.com/carlokiddonannini/videos/986488698709917/?idorvanity=745577899720215,roads-to-drive
501,12/10/2023,14.3611074,41.9243003,"Poggio-Roio del Sangro
",Bella strada larga e ben tenuta. molto divertente          Kiddo,roads-to-drive
502,12/10/2023,13.2021680618084,43.3581646167946,SP502 Cingoli - San Severino,trada scorrevole e veramente piacevole. da percorrere volendo anche fino a San Severino Marche. I km nei pressi di Cingoli è più simile ad una pista che ad una strada praticamente cittadina. Non esagerate!                      Riccardo Giampieri,roads-to-drive
503,12/10/2023,10.7744009,43.9595596,"Macchino-Nievole-Prunetta
",Un giro di schiaffi di bellissime strade tortuose ma frequentate purtroppo da indisciplinati ciclisti. Dove ti giri però è un toboga di curve non sempre prevedibili o ben tenute. quindi okkio. La zona è montuosa. di villeggiatura. non sono strade da pilo né eccezionalmente panoramiche ma è tutta da godere        Kiddo ,roads-to-drive
504,12/10/2023,10.7198069,44.043754,"La Lima-bagni di Lucca
",Una unversità della piega che costeggia il torrente Lima. veramente bella. con tratti veloci e di misto strettissimo. okkio a non farsi prendere la mano. Alcuni tratti sono veramente belli. con punti di vista eccezionali. da fare se programmate un viaggio da queste parti          Kiddo,roads-to-drive
505,12/10/2023,9.1295931,46.0892008,Val Cavargna,Tipica strada di montagna asfaltata e piena di curve. Si percorre tutta la valle ad anello. piacevole sia in un senso che nell'altro.                 Marciadventure,roads-to-drive
506,12/10/2023,11.6961323,42.9171041,"SP 61 bagni s. Filippo
",tutta la zona è molto bella anche per le strade molto ben tenute.     Kiddo,roads-to-drive
507,12/10/2023,11.69522,42.9068261,"Sp del Monte Amiata
",Abbadia- Le Conie-Radicofani. Tutta la zona è molto bella anche per le strade molto ben tenute. da Le Conie a Radicofani in alcuni tratti è veramente spettacolare.  Kiddo,roads-to-drive
508,12/10/2023,10.6824569,45.8430842,passo d'ampola a passo tremalzo,Da passo d'ampola passo tremalzo la strada è bellissima per metà del tratto è torta larga mentre il secondo tratto asfalto perfetto ma si stringe un po' da passo tremalzo in poi direzione Tremosine c'è il divieto di transito per le moto ci vanno solo in bici ed è uno sterrato            Davide B.,roads-to-drive
509,12/10/2023,11.7114842,45.9652057,Scale di Primolano ,Qu Tornanti facili che costeggiano il Forte della Tagliata. Sin gode di una buona vista sulla valle del Brenta          Nembo.K,roads-to-drive
510,12/10/2023,11.416795,46.498548,Oberleitach,Bellissima strada che inizia poco fuori da Bolzano e porta sull'Altopiano di Renon. bellissima da guidare. con veloci tornanti e manto perfetto!            Alex's Travel,roads-to-drive
511,12/10/2023,12.129757,43.454877,santa maria tiberina - 1,Alternativa per chi viene da Arezzo e vuole arrivare a città di castello e vuole e vitare la SP221. La strada passa in mezzo alle colline e se non fosse per l'asfalto tenuto male (Giugno 2022) sarebbe veramente carina. Il fondo lo abbiamo trovato sporco. soprattutto in mezzo ai tornanti stretti. Vale però una sosta al paese di Monte Santa Maria Tiberina per la pace e la vista rialzata su tutte le colline circostanti.                  FM,roads-to-drive
512,12/10/2023,12.187999,43.451821,santa maria tiberina - 2,Proseguimento della strada alternativa per chi viene da Arezzo e vuole arrivare a città di castello e vuole e vitare la SP221. A differenza del primo pezzo fino al paese di Monte Santa Maria Tiberina. qua la strada è piu pulita anche se in alcuni punti un po' dissestata.            FM,roads-to-drive
513,12/10/2023,13.75051,42.17592,Forcella di Acciano,Strada asfaltata panoramica tra Acciano e San Benedetto in Perillis             Multimax71,roads-to-drive
514,12/10/2023,10.4619536,44.1784462,"Pieve Fosciana- San Pellegrino
",bellissima strada molto variabile. con pendenza importante. lunga e tutta da guidare. con parti strette e immerse nel bosco e in alcuni tratti belle curve da piega. Molto bella.          Kiddo,roads-to-drive
515,12/10/2023,15.744832,38.177556,SP7 ex SS 184 delle Gambarie,Strada panoramica e ricca di curve che porta dal mare di Reggio Calabria fin dentro il cuore del Parco dell'Aspromonte.                 Paldest82,roads-to-drive
516,12/10/2023,12.1311003,43.8833826,"sp 135 Sarsina
",tratto molto bello. soprattutto in questo punto dove si gode di un bel panorama e l'ambiente è veramente spettacolare. Occhio perché la falesia tende a portare sporco in strada. e da Sarswina verso il Passo è immersa nel bosco e abbastanza stretta. comunque bella             Kiddo,roads-to-drive
517,12/10/2023,12.1094704,43.7805909,"sp 130 Le balze-Riofreddo
",spettacolare in questo punto. dove d'estate sembra il vento muova anche la moto. oltre che le pale eoliche. e d'inverno i costoni di roccia raggruppano le nuvole. In realtà questo è un crocicchio molto bello da qualunque parte veniate: sia da le Balze che da Alfero.            Kiddo,roads-to-drive
518,12/10/2023,10.9259935,45.7574175,"Valle dei Molini (san valentino-Avio)
",Stupenda strada dagl infiniti tornanti immersi nella gola rocciosa. Se riuscite a nonstare tutto il tempo col naso all'insu. rapiti dal paesaggio. il percorso è veramente bello!                Kiddo,roads-to-drive
519,12/10/2023,10.9681735,45.7314797,Sdruzzinà-Fittanze,Bellissima da guidare. a tratti conviene fermarsi per ammirare il panorama sull'Adige. Veramente bella e divertente                                Kiddo             vedi com'è su https://www.facebook.com/carlokiddonannini/videos/414898967224508/?idorvanity=745577899720215,roads-to-drive
520,12/10/2023,11.4570104,44.2252658,"raticosa-Sassoleone
",tutta molto bella e a tratti panoramica soprattutto verso il Passo. con numerose divagazioni possibili per gli amanti dello sterrato. Carina. tortuosa e immersa nel bosco scendendo verso Castel del Rio      K,roads-to-drive
521,12/10/2023,7.074882,44.090797,Strada Robione,Venendo dal Col della Lombarda o dal Col della Bonette è l'ultimo pezzo della Val de TinÃ©e. Bella stra da guidare. poco battuta. Paesaggio simile alle gole del cians alle quali ci arrivi partendo da Saint-Sauveur sur TinÃ©e . passando per il Col de la Couillole.                          Barbygirl,roads-to-drive
522,12/10/2023,15.4299085986674,38.0101259929872,SS114 - Alì Terme > Itala Marina,Strada SS114. tratto che collega Alì Terme con Itala Marina. Strada tutta curve con buon asfalto e con una bella vista a strapiombo sul mare. Consiglio di farla da AlÃlì in direzione di Itala. Valida alternativa per evitare l'autostrada che va verso Messina                                            Instagram bepped_87,roads-to-drive
523,12/10/2023,11.56175,44.32829,Via della villa via mercanti,Collegamento tra la val sellustra o la valle del Dollaro con vista sui calanchi del borgo di Fiagnano                        Multimax71,roads-to-drive
524,12/10/2023,11.59569,44.3338,Via ponticelli pieve via vallette,Collegamento tra la valle Santerno e la valle del sellustra. Quasi tutta asfalto                 Multimax71,roads-to-drive
525,12/10/2023,13.7446220954839,46.5363227778627,"Wurzenpass
",Wurzenpass (Austria confine con la Slovenia) passo bellissimo con forti pendenze e tornanti bellissini. per chi ama piegare              Cristiano Mukkabavarese Giachi,roads-to-drive
526,12/10/2023,11.2763729,44.2478707,"Fondovalle Savena
",Strada molto bella e scorrevole. genericamente molto poco frequentata o conosciuta. Di solito è naturale fare la Monzuno-Loiano perché è un monumento. ma questa è una valida alternativa                                 Kiddo,roads-to-drive
527,12/10/2023,11.2838305,44.2071151,"via Valgattara 
",naturale proseguo della fondovalle di Savena. veramente molto divertente. okkio nei paesi non correte                        Kiddo,roads-to-drive
528,12/10/2023,11.5461837,42.6848049,"Saturnia-S.Martino sul Fiora
",Si lascia la Marsiliana per immergersi in un tripudio di pieghe!. Bellissima e ben tenuta. la vera porta di accesso all'alta Maremma dei panorami e delle curve                Kiddo,roads-to-drive
529,12/10/2023,11.3001946,43.4910238,"dalla Pesa a Castellina
",di una bellezza commovente tutto il tratto da Panzano a Castellina della Chiantigiana. ma quì vi saliranno le lacrime agli occhi dalla goduria. se vi piace guidare le belle strade.                Kiddo,roads-to-drive
530,12/10/2023,11.535014,43.4516968,"Monteluco-Mercatale V.no
",molto bella con tratti panoramici sorprendenti. pressoché sconosciuta agli smanettoni. mai capito il perché. In effetti in Valdarno si paga parecchia pianura               Kiddo,roads-to-drive
531,12/10/2023,8.9993195,44.7196417,Val Borbera,Le strette della Val Borbera            Monikawa,roads-to-drive
532,12/10/2023,11.2240162101538,46.1768713411317,SS612 della Val di Cembra,Una vera goduria di strada. Asfalto molto buono anche se non sempre perfetto. In bassa stagione è quasi deserta.                     cvlmtg,roads-to-drive
533,12/10/2023,9.3948659,44.745128,Sp16,La si imbocca dal Vecchio ponte SS45 e prosegue fino a Coli. Non molto larga e con asfalto che alterna tratti buoni con tratti ammalorati e anche ceduti che creano qualche dislivello. Nel complesso piacevole da percorrere e con punti panoramici interessanti                       Paolo_Mts,roads-to-drive
534,12/10/2023,9.4316373,44.7408447,SP57,Strada divertente che è un proseguimento della SP16 che termina a Coli; non molto larga e con asfalto generalmente discreto (ci sono tratti con cedimenti che creano dislivelli che possono creare qualche difficoltà se ignorati). Percorrendola si passa per il passo S. Barbara e il passo Cappelletta; termina nel paese di Farini.                         Paolo_Mts,roads-to-drive
535,12/10/2023,10.4451397,44.5731372,Castello di Rossena (Sp54),Bellissima strada che notevoli spunti panoramici tanto sull'Appennino quanto sui castelli e forti.. Siamo nel pieno delle Terre di Matilde.<br>                                                         Nembo.K,roads-to-drive
536,12/10/2023,10.4553127,44.5786433,Castello di Canossa (Sp73),La strada ha una vista spettacolare. soprattutto nel tratto che porta al famoso Castello di Matilde di  Canossa.<br>                                                 Nembo.K,roads-to-drive
